 26.5, 4340156.372, -115973.877, 4656617.281
 26.6, 4340158.175, -115972.539, 4656615.645
 26.7, 4340159.977, -115971.200, 4656614.009
 26.8, 4340161.780, -115969.862, 4656612.374
 26.9, 4340163.582, -115968.524, 4656610.738
 27.0, 4340165.385, -115967.185, 4656609.102
 27.1, 4340167.188, -115965.847, 4656607.466
 27.2, 4340168.990, -115964.508, 4656605.831
 27.3, 4340170.793, -115963.170, 4656604.195
 27.4, 4340172.595, -115961.832, 4656602.559
 27.5, 4340174.398, -115960.493, 4656600.923
 27.6, 4340176.200, -115959.155, 4656599.288
 27.7, 4340178.003, -115957.817, 4656597.652
 27.8, 4340179.806, -115956.478, 4656596.016
 27.9, 4340181.608, -115955.140, 4656594.381
 28.0, 4340183.411, -115953.802, 4656592.745
 28.1, 4340185.213, -115952.463, 4656591.109
 28.2, 4340187.016, -115951.125, 4656589.473
 28.3, 4340188.818, -115949.787, 4656587.838
 28.4, 4340190.621, -115948.448, 4656586.202
 28.5, 4340192.424, -115947.110, 4656584.566
 28.6, 4340194.226, -115945.772, 4656582.930
 28.7, 4340196.029, -115944.433, 4656581.295
 28.8, 4340197.831, -115943.095, 4656579.659
 28.9, 4340199.634, -115941.756, 4656578.023
 29.0, 4340201.436, -115940.418, 4656576.387
 29.1, 4340203.239, -115939.080, 4656574.752
 29.2, 4340205.041, -115937.741, 4656573.116
 29.3, 4340206.844, -115936.403, 4656571.480
 29.4, 4340208.647, -115935.065, 4656569.844
 29.5, 4340210.449, -115933.726, 4656568.209
 29.6, 4340212.252, -115932.388, 4656566.573
 29.7, 4340214.054, -115931.050, 4656564.937
 29.8, 4340215.857, -115929.711, 4656563.301
 29.9, 4340217.659, -115928.373, 4656561.666
 30.0, 4340219.462, -115927.035, 4656560.030
 30.1, 4340221.264, -115925.696, 4656558.394
 30.2, 4340223.064, -115924.360, 4656556.761
 30.3, 4340224.859, -115923.027, 4656555.132
 30.4, 4340226.645, -115921.700, 4656553.511
 30.5, 4340228.420, -115920.383, 4656551.901
 30.6, 4340230.182, -115919.074, 4656550.302
 30.7, 4340231.931, -115917.775, 4656548.715
 30.8, 4340233.668, -115916.486, 4656547.139
 30.9, 4340235.391, -115915.206, 4656545.574
 31.0, 4340237.102, -115913.935, 4656544.022
 31.1, 4340238.801, -115912.674, 4656542.481
 31.2, 4340240.486, -115911.423, 4656540.951
 31.3, 4340242.159, -115910.180, 4656539.433
 31.4, 4340243.819, -115908.948, 4656537.926
 31.5, 4340245.467, -115907.724, 4656536.431
 31.6, 4340247.101, -115906.510, 4656534.948
 31.7, 4340248.723, -115905.306, 4656533.476
 31.8, 4340250.332, -115904.111, 4656532.016
 31.9, 4340251.929, -115902.926, 4656530.567
 32.0, 4340253.513, -115901.749, 4656529.130
 32.1, 4340255.084, -115900.583, 4656527.704
 32.2, 4340256.642, -115899.426, 4656526.290
 32.3, 4340258.188, -115898.278, 4656524.888
 32.4, 4340259.720, -115897.140, 4656523.496
 32.5, 4340261.240, -115896.011, 4656522.117
 32.6, 4340262.748, -115894.892, 4656520.749
 32.7, 4340264.243, -115893.782, 4656519.393
 32.8, 4340265.724, -115892.681, 4656518.048
 32.9, 4340267.194, -115891.590, 4656516.715
 33.0, 4340268.650, -115890.509, 4656515.393
 33.1, 4340270.094, -115889.437, 4656514.083
 33.2, 4340271.525, -115888.374, 4656512.784
 33.3, 4340272.943, -115887.321, 4656511.497
 33.4, 4340274.349, -115886.277, 4656510.221
 33.5, 4340275.742, -115885.243, 4656508.957
 33.6, 4340277.122, -115884.218, 4656507.705
 33.7, 4340278.489, -115883.202, 4656506.464
 33.8, 4340279.844, -115882.197, 4656505.235
 33.9, 4340281.186, -115881.200, 4656504.017
 34.0, 4340282.515, -115880.213, 4656502.811
 34.1, 4340283.831, -115879.235, 4656501.616
 34.2, 4340285.135, -115878.267, 4656500.433
 34.3, 4340286.426, -115877.309, 4656499.261
 34.4, 4340287.704, -115876.359, 4656498.101
 34.5, 4340288.970, -115875.420, 4656496.953
 34.6, 4340290.223, -115874.489, 4656495.816
 34.7, 4340291.463, -115873.568, 4656494.690
 34.8, 4340292.690, -115872.657, 4656493.577
 34.9, 4340293.905, -115871.755, 4656492.474
 35.0, 4340295.107, -115870.862, 4656491.383
 35.1, 4340296.296, -115869.979, 4656490.304
 35.2, 4340297.473, -115869.106, 4656489.237
 35.3, 4340298.636, -115868.241, 4656488.181
 35.4, 4340299.787, -115867.387, 4656487.136
 35.5, 4340300.926, -115866.541, 4656486.103
 35.6, 4340302.051, -115865.706, 4656485.082
 35.7, 4340303.164, -115864.879, 4656484.072
 35.8, 4340304.264, -115864.062, 4656483.073
 35.9, 4340305.352, -115863.255, 4656482.086
 36.0, 4340306.426, -115862.457, 4656481.111
 36.1, 4340307.488, -115861.668, 4656480.147
 36.2, 4340308.537, -115860.889, 4656479.195
 36.3, 4340309.574, -115860.119, 4656478.255
 36.4, 4340310.598, -115859.359, 4656477.326
 36.5, 4340311.609, -115858.608, 4656476.408
 36.6, 4340312.607, -115857.867, 4656475.502
 36.7, 4340313.592, -115857.135, 4656474.608
 36.8, 4340314.565, -115856.413, 4656473.725
 36.9, 4340315.525, -115855.700, 4656472.854
 37.0, 4340316.473, -115854.996, 4656471.994
 37.1, 4340317.407, -115854.302, 4656471.146
 37.2, 4340318.329, -115853.618, 4656470.309
 37.3, 4340319.239, -115852.942, 4656469.484
 37.4, 4340320.135, -115852.277, 4656468.670
 37.5, 4340321.019, -115851.620, 4656467.868
 37.6, 4340321.890, -115850.974, 4656467.078
 37.7, 4340322.748, -115850.336, 4656466.299
 37.8, 4340323.594, -115849.708, 4656465.531
 37.9, 4340324.427, -115849.090, 4656464.776
 38.0, 4340325.247, -115848.481, 4656464.031
 38.1, 4340326.054, -115847.881, 4656463.299
 38.2, 4340326.849, -115847.291, 4656462.577
 38.3, 4340327.631, -115846.711, 4656461.868
 38.4, 4340328.400, -115846.139, 4656461.170
 38.5, 4340329.156, -115845.578, 4656460.483
 38.6, 4340329.900, -115845.025, 4656459.808
 38.7, 4340330.631, -115844.482, 4656459.145
